rank,university,位置,score,logo_path,logo_url
651-700,马萨诸塞大学，波士顿,美国,,logos_cn/马萨诸塞大学，波士顿-m.jpg,https://www.qschina.cn/sites/default/files/university-of-massachusetts-boston_592560cf2aeae70239af566b_small.jpg
651-700,蒙斯大学,比利时,,logos_cn/蒙斯大学-m.jpg,https://www.qschina.cn/sites/default/files/university-of-mons-_592560cf2aeae70239af4f68_small.jpg
651-700,新不伦瑞克大学,加拿大,,logos_cn/新不伦瑞克大学-m.jpg,https://www.qschina.cn/sites/default/files/university-of-new-brunswick_592560cf2aeae70239af5823_small.jpg
651-700,新墨西哥大学,美国,,logos_cn/新墨西哥大学-m.jpg,https://www.qschina.cn/sites/default/files/university-of-new-mexico_592560cf2aeae70239af4c41_small.jpg
651-700,俄克拉荷马大学,美国,,logos_cn/俄克拉荷马大学-m.jpg,https://www.qschina.cn/sites/default/files/university-of-oklahoma_467_small.jpg
651-700,俄勒冈大学,美国,,logos_cn/俄勒冈大学-m.jpg,https://www.qschina.cn/sites/default/files/university-of-oregon_469_small.jpg
651-700,佩奇大学,匈牙利,,logos_cn/佩奇大学-m.jpg,https://www.qschina.cn/sites/default/files/university-of-pcs_592560cf2aeae70239af4fff_small.jpg
651-700,朴茨茅斯大学,英国,,logos_cn/朴茨茅斯大学-m.jpg,https://www.qschina.cn/sites/default/files/university-of-portsmouth_592560cf2aeae70239af4c7d_small.jpg
651-700,萨拉曼卡大学,西班牙,,logos_cn/萨拉曼卡大学-m.jpg,https://www.qschina.cn/sites/default/files/university-of-salamanca_544_small.jpg
651-700,的里雅斯特大学,意大利,,logos_cn/的里雅斯特大学-m.jpg,https://www.qschina.cn/sites/default/files/university-of-trieste_624_small.jpg
651-700,佛蒙特大学,美国,,logos_cn/佛蒙特大学-m.jpg,https://www.qschina.cn/sites/default/files/university-of-vermont_808_small.jpg
651-700,罗斯托克大学,德国,,logos_cn/罗斯托克大学-m.jpg,https://www.qschina.cn/sites/default/files/universitt-rostock_592560cf2aeae70239af4fdb_small.jpg
651-700,里昂第一大学,法国,,logos_cn/里昂第一大学-m.jpg,https://www.qschina.cn/sites/default/files/universit-claude-bernard-lyon-1_373_small.jpg
651-700,扎耶德大学,阿拉伯联合酋长国,,logos_cn/扎耶德大学-m.jpg,https://www.qschina.cn/sites/default/files/zayed-university_592560cf2aeae70239af4f36_small.jpg
701-750,阿布扎比大学,阿拉伯联合酋长国,,logos_cn/阿布扎比大学-m.jpg,https://www.qschina.cn/sites/default/files/abu-dhabi-university_592560cf2aeae70239af4f33_small.jpg
701-750,阿治曼科技大学,阿拉伯联合酋长国,,logos_cn/阿治曼科技大学-m.jpg,https://www.qschina.cn/sites/default/files/ajman-university-of-science-technology_592560cf2aeae70239af4f31_small.jpg
701-750,艾因科技大学,阿拉伯联合酋长国,,logos_cn/艾因科技大学-m.jpg,https://www.qschina.cn/sites/default/files/al-ain-university_592560e39988f300e2321680_small.jpg
701-750,北京工业大学,中国(大陆),,logos_cn/北京工业大学-m.jpg,https://www.qschina.cn/sites/default/files/beijing-university-of-technology_2012_small.jpg
701-750,Bogaziçi大学,土耳其,,logos_cn/Bogaziçi大学-m.jpg,https://www.qschina.cn/sites/default/files/bogazii-niversitesi_1575_small.jpg
701-750,布尔诺工业大学,捷克共和国,,logos_cn/布尔诺工业大学-m.jpg,https://www.qschina.cn/sites/default/files/brno-university-of-technology_592560cf2aeae70239af4aca_small.jpg
701-750,查尔斯达尔文大学,澳大利亚,,logos_cn/查尔斯达尔文大学-m.jpg,https://www.qschina.cn/sites/default/files/charles-darwin-university-_592560cf2aeae70239af4dcb_small.jpg
701-750,纽约市立大学,美国,,logos_cn/纽约市立大学-m.jpg,https://www.qschina.cn/sites/default/files/city-university-of-new-york_149_small.jpg
701-750,群马大学,日本,,logos_cn/群马大学-m.jpg,https://www.qschina.cn/sites/default/files/gunma-university_592560cf2aeae70239af4b77_small.jpg
701-750,印度理工学院布巴内斯瓦尔分校,印度,,logos_cn/印度理工学院布巴内斯瓦尔分校-m.jpg,https://www.qschina.cn/sites/default/files/indian-institute-of-technology-bhubaneswar_5a42524bca24f32b064948ed_small.jpg
701-750,布宜诺斯艾利斯理工学院,阿根廷,,logos_cn/布宜诺斯艾利斯理工学院-m.jpg,https://www.qschina.cn/sites/default/files/instituto-tecnolgico-de-buenos-aires-itba_592560cf2aeae70239af4bae_small.jpg
701-750,伊斯坦布尔理工大学,土耳其,,logos_cn/伊斯坦布尔理工大学-m.jpg,https://www.qschina.cn/sites/default/files/istanbul-technical-university_296_small.jpg
701-750,贾佛大学,沙特阿拉伯,,logos_cn/贾佛大学-m.jpg,https://www.qschina.cn/sites/default/files/jouf-university_592560cf2aeae70239af5463_small.jpg
701-750,黎巴嫩大学,黎巴嫩,,logos_cn/黎巴嫩大学-m.jpg,https://www.qschina.cn/sites/default/files/lebanese-university_592560cf2aeae70239af4eec_small.jpg
701-750,米德塞斯大学,英国,,logos_cn/米德塞斯大学-m.jpg,https://www.qschina.cn/sites/default/files/middlesex-university_592560cf2aeae70239af4c19_small.jpg
701-750,乌克兰国立技术大学“基辅理工学院”,乌克兰,,logos_cn/乌克兰国立技术大学“基辅理工学院”-m.jpg,https://www.qschina.cn/sites/default/files/national-technical-university-of-ukraine-igor-sikorsky-kyiv-polytechnic-institute_592560cf2aeae70239af55b9_small.jpg
701-750,新泽西理工学院（NJIT）,美国,,logos_cn/新泽西理工学院（NJIT）-m.jpg,https://www.qschina.cn/sites/default/files/new-jersey-institute-of-technology-njit_592560cf2aeae70239af5376_small.jpg
701-750,诺森比亚大学,英国,,logos_cn/诺森比亚大学-m.jpg,https://www.qschina.cn/sites/default/files/northumbria-university-at-newcastle_592560cf2aeae70239af4c4b_small.jpg
701-750,巴黎圣母院大学卢瓦兹分校,黎巴嫩,,logos_cn/巴黎圣母院大学卢瓦兹分校-m.jpg,https://www.qschina.cn/sites/default/files/notre-dame-university-louaize-ndu_5af915a3cb4de7546e1a835d_small.jpg
701-750,金达尔环球大学,印度,,logos_cn/金达尔环球大学-m.jpg,https://www.qschina.cn/sites/default/files/o.p.-jindal-global-university_592560cf2aeae70239af5884_small.jpg
701-750,大阪府立大学,日本,,logos_cn/大阪府立大学-m.jpg,https://www.qschina.cn/sites/default/files/osaka-prefecture-university-_592560cf2aeae70239af4e81_small.jpg
701-750,菲利普斯大学马堡,德国,,logos_cn/菲利普斯大学马堡-m.jpg,https://www.qschina.cn/sites/default/files/philipps-universitt-marburg_392_small.jpg
701-750,普列汉诺夫俄罗斯经济大学,俄罗斯,,logos_cn/普列汉诺夫俄罗斯经济大学-m.jpg,https://www.qschina.cn/sites/default/files/plekhanov-russian-university-of-economics_2154_small.jpg
701-750,巴里理工大学,意大利,,logos_cn/巴里理工大学-m.jpg,https://www.qschina.cn/sites/default/files/politecnico-di-bari_592560cf2aeae70239af5002_small.jpg
701-750,王子穆罕默德本法赫德大学,沙特阿拉伯,,logos_cn/王子穆罕默德本法赫德大学-m.jpg,https://www.qschina.cn/sites/default/files/prince-mohammad-bin-fahd-university_592560df9988f300e2320a8a_small.jpg
701-750,圣彼得堡电工大学,俄罗斯,,logos_cn/圣彼得堡电工大学-m.jpg,https://www.qschina.cn/sites/default/files/saint-petersburg-electrotechnical-university-etu-leti_592560cf2aeae70239af5956_small.jpg
701-750,史蒂文生理工学院,美国,,logos_cn/史蒂文生理工学院-m.jpg,https://www.qschina.cn/sites/default/files/stevens-institute-of-technology_592560cf2aeae70239af4db6_small.jpg
701-750,苏梅州立大学,乌克兰,,logos_cn/苏梅州立大学-m.jpg,https://www.qschina.cn/sites/default/files/sumy-state-university_592560cf2aeae70239af57c7_small.jpg
701-750,东京都大学,日本,,logos_cn/东京都大学-m.jpg,https://www.qschina.cn/sites/default/files/tokyo-metropolitan-university_592560cf2aeae70239af4ce9_small.jpg
701-750,乌法国家航空技术大学（USATU）,俄罗斯,,logos_cn/乌法国家航空技术大学（USATU）-m.jpg,https://www.qschina.cn/sites/default/files/ufa-state-aviation-technical-university-_592560cf2aeae70239af596a_small.jpg
701-750,委内瑞拉中央大学（UCV）,委内瑞拉,,logos_cn/委内瑞拉中央大学（UCV）-m.jpg,https://www.qschina.cn/sites/default/files/universidad-central-de-venezuela_592560cf2aeae70239af54c0_small.jpg
701-750,伊比利亚美洲大学,墨西哥,,logos_cn/伊比利亚美洲大学-m.jpg,https://www.qschina.cn/sites/default/files/universidad-iberoamericana-uia_592560cf2aeae70239af4b96_small.jpg
701-750,拉萨瓦纳大学,哥伦比亚,,logos_cn/拉萨瓦纳大学-m.jpg,https://www.qschina.cn/sites/default/files/universidad-de-la-sabana_592560cf2aeae70239af4bcf_small.jpg
701-750,圣安德烈斯大学,阿根廷,,logos_cn/圣安德烈斯大学-m.jpg,https://www.qschina.cn/sites/default/files/universidad-de-san-andrs-udesa_1699_small.jpg
701-750,孔波斯特拉大学,西班牙,,logos_cn/孔波斯特拉大学-m.jpg,https://www.qschina.cn/sites/default/files/universidade-de-santiago-de-compostela_547_small.jpg
701-750,罗维拉-威尔吉利大学,西班牙,,logos_cn/罗维拉-威尔吉利大学-m.jpg,https://www.qschina.cn/sites/default/files/universitat-rovira-i-virgili_592560cf2aeae70239af5826_small.jpg
701-750,布拉德福德大学,英国,,logos_cn/布拉德福德大学-m.jpg,https://www.qschina.cn/sites/default/files/university-of-bradford_592560cf2aeae70239af4ac5_small.jpg
701-750,海法大学,以色列,,logos_cn/海法大学-m.jpg,https://www.qschina.cn/sites/default/files/university-of-haifa_739_small.jpg
701-750,休斯敦大学,美国,,logos_cn/休斯敦大学-m.jpg,https://www.qschina.cn/sites/default/files/university-of-houston_270_small.jpg
701-750,哈德斯菲尔德大学,英国,,logos_cn/哈德斯菲尔德大学-m.jpg,https://www.qschina.cn/sites/default/files/university-of-huddersfield_592560cf2aeae70239af4cac_small.jpg
701-750,艾米利亚大学,意大利,,logos_cn/艾米利亚大学-m.jpg,https://www.qschina.cn/sites/default/files/university-of-modena-and-reggio-emilia_411_small.jpg
701-750,南昆士兰大学,澳大利亚,,logos_cn/南昆士兰大学-m.jpg,https://www.qschina.cn/sites/default/files/university-of-southern-queensland-_592560cf2aeae70239af4dd1_small.jpg
701-750,威斯敏斯特大学,英国,,logos_cn/威斯敏斯特大学-m.jpg,https://www.qschina.cn/sites/default/files/university-of-westminster_592560cf2aeae70239af4d26_small.jpg
701-750,温莎大学,加拿大,,logos_cn/温莎大学-m.jpg,https://www.qschina.cn/sites/default/files/university-of-windsor_592560cf2aeae70239af5162_small.jpg
701-750,维斯大学大学,西班牙,,logos_cn/维斯大学大学-m.jpg,https://www.qschina.cn/sites/default/files/universidad-del-pais-vasco_592560cf2aeae70239af506c_small.jpg
701-750,波茨坦大学,德国,,logos_cn/波茨坦大学-m.jpg,https://www.qschina.cn/sites/default/files/universitt-potsdam_1367_small.jpg
701-750,蔚蓝海岸大学,法国,,logos_cn/蔚蓝海岸大学-m.jpg,https://www.qschina.cn/sites/default/files/universit-cte-dazur_5c056024094c9000617768e0_small.jpg
701-750,苏塞大学,突尼斯,,logos_cn/苏塞大学-m.jpg,https://www.qschina.cn/sites/default/files/universit-de-sousse_592560cf2aeae70239af546e_small.jpg
701-750,弗吉尼亚联邦大学,美国,,logos_cn/弗吉尼亚联邦大学-m.jpg,https://www.qschina.cn/sites/default/files/virginia-commonwealth-university_654_small.jpg
751-800,中东美国大学,科威特,,logos_cn/中东美国大学-m.jpg,https://www.qschina.cn/sites/default/files/american-university-of-the-middle-east_592560e39988f300e232137c_small.jpg
751-800,白俄罗斯国立技术大学,白俄罗斯,,logos_cn/白俄罗斯国立技术大学-m.jpg,https://www.qschina.cn/sites/default/files/belarusian-national-technical-university-bntu_592560cf2aeae70239af5828_small.jpg
751-800,伯恩茅斯大学,英国,,logos_cn/伯恩茅斯大学-m.jpg,https://www.qschina.cn/sites/default/files/bournemouth-university_592560cf2aeae70239af4ac4_small.jpg
751-800,全南国立大学,韩国,,logos_cn/全南国立大学-m.jpg,https://www.qschina.cn/sites/default/files/chonnam-national-university_125_small.jpg
751-800,忠南国立大学,韩国,,logos_cn/忠南国立大学-m.jpg,https://www.qschina.cn/sites/default/files/chungnam-national-university_592560cf2aeae70239af4b02_small.jpg
751-800,克拉克森大学,美国,,logos_cn/克拉克森大学-m.jpg,https://www.qschina.cn/sites/default/files/clarkson-university_592560cf2aeae70239af5181_small.jpg
751-800,檀国大学,韩国,,logos_cn/檀国大学-m.jpg,https://www.qschina.cn/sites/default/files/dankook-university-_592560cf2aeae70239af4e9b_small.jpg
751-800,佐治亚州立大学,美国,,logos_cn/佐治亚州立大学-m.jpg,https://www.qschina.cn/sites/default/files/georgia-state-university_592560cf2aeae70239af4b65_small.jpg
751-800,泗水理工学院,印尼,,logos_cn/泗水理工学院-m.jpg,https://www.qschina.cn/sites/default/files/institut-teknologi-sepuluh-nopember_592560cf2aeae70239af4e31_small.jpg
751-800,民族工业学院(IPN),墨西哥,,logos_cn/民族工业学院(IPN)-m.jpg,https://www.qschina.cn/sites/default/files/instituto-politcnico-nacional-ipn_592560cf2aeae70239af5483_small.jpg
751-800,墨西哥自治大学（ITAM）,墨西哥,,logos_cn/墨西哥自治大学（ITAM）-m.jpg,https://www.qschina.cn/sites/default/files/instituto-tecnolgico-autnomo-de-mxico-itam_803_small.jpg
751-800,印度国立伊斯兰大学,印度,,logos_cn/印度国立伊斯兰大学-m.jpg,https://www.qschina.cn/sites/default/files/jamia-millia-islamia-new-delhi_592560e19988f300e2320f1d_small.jpg
751-800,暨南大学,中国(大陆),,logos_cn/暨南大学-m.jpg,https://www.qschina.cn/sites/default/files/jinan-university-china_592560cf2aeae70239af5298_small.jpg
751-800,卡拉甘达国立技术大学,哈萨克斯坦,,logos_cn/卡拉甘达国立技术大学-m.jpg,https://www.qschina.cn/sites/default/files/karaganda-state-technical-university_14129_small.jpg
751-800,基尔大学,英国,,logos_cn/基尔大学-m.jpg,https://www.qschina.cn/sites/default/files/keele-university-_592560cf2aeae70239af50e5_small.jpg
751-800,兰州大学,中国(大陆),,logos_cn/兰州大学-m.jpg,https://www.qschina.cn/sites/default/files/lanzhou-university_592560cf2aeae70239af4df2_small.jpg
751-800,马尼拉大学,印度,,logos_cn/马尼拉大学-m.jpg,https://www.qschina.cn/sites/default/files/manipal-academy-of-higher-education_592560cf2aeae70239af4e15_small.jpg
751-800,梅努斯大学,爱尔兰,,logos_cn/梅努斯大学-m.jpg,https://www.qschina.cn/sites/default/files/maynooth-university_766_small.jpg
751-800,纽芬兰纪念大学,加拿大,,logos_cn/纽芬兰纪念大学-m.jpg,https://www.qschina.cn/sites/default/files/memorial-university-of-newfoundland_1760_small.jpg
751-800,西北大学（中国）,中国(大陆),,logos_cn/西北大学（中国）-m.jpg,https://www.qschina.cn/sites/default/files/northwest-university-china_592560cf2aeae70239af5297_small.jpg
751-800,瓦尔帕莱索天主教大学,智利,,logos_cn/瓦尔帕莱索天主教大学-m.jpg,https://www.qschina.cn/sites/default/files/pontificia-universidad-catlica-de-valparaso_733_small.jpg
751-800,诺拉·宾特·阿卜杜勒拉曼公主大学,沙特阿拉伯,,logos_cn/诺拉·宾特·阿卜杜勒拉曼公主大学-m.jpg,https://www.qschina.cn/sites/default/files/princess-nourah-bint-abdulrahman-university_592560e39988f300e232144f_small.jpg
751-800,里加技术大学,拉脱维亚,,logos_cn/里加技术大学-m.jpg,https://www.qschina.cn/sites/default/files/riga-technical-university_592560cf2aeae70239af578f_small.jpg
751-800,立命馆大学,日本,,logos_cn/立命馆大学-m.jpg,https://www.qschina.cn/sites/default/files/ritsumeikan-university_592560cf2aeae70239af4c92_small.jpg
751-800,设拉子大学,伊朗伊斯兰共和国,,logos_cn/设拉子大学-m.jpg,https://www.qschina.cn/sites/default/files/shiraz-university_592560cf2aeae70239af4e60_small.jpg
751-800,南十字大学,澳大利亚,,logos_cn/南十字大学-m.jpg,https://www.qschina.cn/sites/default/files/southern-cross-university-_592560cf2aeae70239af4dcf_small.jpg
751-800,塔林理工大学,爱沙尼亚,,logos_cn/塔林理工大学-m.jpg,https://www.qschina.cn/sites/default/files/tallinn-university-of-technology-taltech_592560cf2aeae70239af4cd3_small.jpg
751-800,天普大学,美国,,logos_cn/天普大学-m.jpg,https://www.qschina.cn/sites/default/files/temple-university_592560cf2aeae70239af4cdd_small.jpg
751-800,阿道夫·伊瓦涅斯大学,智利,,logos_cn/阿道夫·伊瓦涅斯大学-m.jpg,https://www.qschina.cn/sites/default/files/universidad-adolfo-ibez-_11_small.jpg
751-800,旧金山基多大学,厄瓜多尔,,logos_cn/旧金山基多大学-m.jpg,https://www.qschina.cn/sites/default/files/universidad-san-francisco-de-quito-usfq_592560cf2aeae70239af54e1_small.jpg
751-800,托尔夸托迪特利亚大学,阿根廷,,logos_cn/托尔夸托迪特利亚大学-m.jpg,https://www.qschina.cn/sites/default/files/universidad-torcuato-di-tella_592560cf2aeae70239af4ced_small.jpg
751-800,德拉共和大学（UdelaR）,乌拉圭,,logos_cn/德拉共和大学（UdelaR）-m.jpg,https://www.qschina.cn/sites/default/files/universidad-de-la-repblica-udelar_592560cf2aeae70239af515e_small.jpg
751-800,罗萨里奥大学,哥伦比亚,,logos_cn/罗萨里奥大学-m.jpg,https://www.qschina.cn/sites/default/files/universidad-del-rosario_592560cf2aeae70239af514d_small.jpg
751-800,联邦大学里约热内卢大学,巴西,,logos_cn/联邦大学里约热内卢大学-m.jpg,https://www.qschina.cn/sites/default/files/universidade-federal-do-rio-grande-do-sul_2239_small.jpg
751-800,国家能源大学,马来西亚,,logos_cn/国家能源大学-m.jpg,https://www.qschina.cn/sites/default/files/universiti-tenaga-nasional-uniten_592560cf2aeae70239af4d97_small.jpg
751-800,杜塞尔多夫大学,德国,,logos_cn/杜塞尔多夫大学-m.jpg,https://www.qschina.cn/sites/default/files/university-duesseldorf_171_small.jpg
751-800,奥尔巴尼纽约州立大学,美国,,logos_cn/奥尔巴尼纽约州立大学-m.jpg,https://www.qschina.cn/sites/default/files/university-at-albany-suny_1835_small.jpg
751-800,布雷西亚大学,意大利,,logos_cn/布雷西亚大学-m.jpg,https://www.qschina.cn/sites/default/files/university-of-brescia_592560cf2aeae70239af5666_small.jpg
751-800,中佛罗里达大学,美国,,logos_cn/中佛罗里达大学-m.jpg,https://www.qschina.cn/sites/default/files/university-of-central-florida_209_small.jpg
751-800,丹佛大学,美国,,logos_cn/丹佛大学-m.jpg,https://www.qschina.cn/sites/default/files/university-of-denver_157_small.jpg
751-800,格林威治大学,英国,,logos_cn/格林威治大学-m.jpg,https://www.qschina.cn/sites/default/files/university-of-greenwich_592560cf2aeae70239af50f0_small.jpg
751-800,马里兰大学，巴尔的摩县,美国,,logos_cn/马里兰大学，巴尔的摩县-m.jpg,https://www.qschina.cn/sites/default/files/university-of-maryland-baltimore-county_592560cf2aeae70239af52af_small.jpg
751-800,萨格勒布大学,克罗地亚,,logos_cn/萨格勒布大学-m.jpg,https://www.qschina.cn/sites/default/files/university-of-zagreb_14110_small.jpg
751-800,佩鲁贾大学,意大利,,logos_cn/佩鲁贾大学-m.jpg,https://www.qschina.cn/sites/default/files/universit-degli-studi-di-perugia_497_small.jpg
751-800,舍布鲁克大学,加拿大,,logos_cn/舍布鲁克大学-m.jpg,https://www.qschina.cn/sites/default/files/universit-de-sherbrooke_592560cf2aeae70239af5161_small.jpg
751-800,维尔纽斯Gediminas技术大学,立陶宛,,logos_cn/维尔纽斯Gediminas技术大学-m.jpg,https://www.qschina.cn/sites/default/files/vilnius-gediminas-technical-university_14346_small.jpg
751-800,伍斯特理工学院,美国,,logos_cn/伍斯特理工学院-m.jpg,https://www.qschina.cn/sites/default/files/worcester-polytechnic-institute_592560cf2aeae70239af4dc0_small.jpg
801-1000,波兰克拉科夫AGH科技大学,波兰,,logos_cn/波兰克拉科夫AGH科技大学-m.jpg,https://www.qschina.cn/sites/default/files/agh-university-of-science-and-technology_1461_small.jpg
801-1000,卡拉甘达州立大学E.Buketov,哈萨克斯坦,,logos_cn/卡拉甘达州立大学E.Buketov-m.jpg,https://www.qschina.cn/sites/default/files/karaganda-state-university-named-after-academician-e.a.buketov_592560cf2aeae70239af52e9_small.jpg
801-1000,波兹南密茨凯维奇大学,波兰,,logos_cn/波兹南密茨凯维奇大学-m.jpg,https://www.qschina.cn/sites/default/files/adam-mickiewicz-university-pozna_592560e29988f300e2321163_small.jpg
801-1000,艾因·沙姆斯大学,埃及,,logos_cn/艾因·沙姆斯大学-m.jpg,https://www.qschina.cn/sites/default/files/ain-shams-university-_592560cf2aeae70239af4f38_small.jpg
801-1000,安卡拉大学,土耳其,,logos_cn/安卡拉大学-m.jpg,https://www.qschina.cn/sites/default/files/ankara-niversitesi_592560cf2aeae70239af50a5_small.jpg
801-1000,安娜大学,印度,,logos_cn/安娜大学-m.jpg,https://www.qschina.cn/sites/default/files/anna-university_592560cf2aeae70239af4e05_small.jpg
801-1000,奥本大学,美国,,logos_cn/奥本大学-m.jpg,https://www.qschina.cn/sites/default/files/auburn-university_592560cf2aeae70239af51d3_small.jpg
801-1000,澳洲天主大学,澳大利亚,,logos_cn/澳洲天主大学-m.jpg,https://www.qschina.cn/sites/default/files/australian-catholic-university_592560cf2aeae70239af4dc8_small.jpg
801-1000,孟加拉国工程技术大学,孟加拉国,,logos_cn/孟加拉国工程技术大学-m.jpg,https://www.qschina.cn/sites/default/files/bangladesh-university-of-engineering-and-technology_592560cf2aeae70239af4dd7_small.jpg
801-1000,北京外国语大学,中国(大陆),,logos_cn/北京外国语大学-m.jpg,https://www.qschina.cn/sites/default/files/beijing-foreign-studies-university_2020_small.jpg
801-1000,北京交通大学,中国(大陆),,logos_cn/北京交通大学-m.jpg,https://www.qschina.cn/sites/default/files/beijing-jiaotong-university_592560cf2aeae70239af525e_small.jpg
801-1000,北京中医药大学,中国(大陆),,logos_cn/北京中医药大学-m.jpg,https://www.qschina.cn/sites/default/files/beijing-university-of-chinese-medicine_592560cf2aeae70239af5266_small.jpg
801-1000,北京邮电大学,中国(大陆),,logos_cn/北京邮电大学-m.jpg,https://www.qschina.cn/sites/default/files/beijing-university-of-posts-and-telecommunications_2014_small.jpg
801-1000,贝鲁特阿拉伯大学,黎巴嫩,,logos_cn/贝鲁特阿拉伯大学-m.jpg,https://www.qschina.cn/sites/default/files/beirut-arab-university-_592560cf2aeae70239af4ee5_small.jpg
801-1000,比勒费尔德大学,德国,,logos_cn/比勒费尔德大学-m.jpg,https://www.qschina.cn/sites/default/files/universitt-bielefeld_57_small.jpg
801-1000,纽约州立大学宾厄姆顿大学,美国,,logos_cn/纽约州立大学宾厄姆顿大学-m.jpg,https://www.qschina.cn/sites/default/files/binghamton-university-suny_592560cf2aeae70239af51d4_small.jpg
801-1000,布达佩斯理工大学,匈牙利,,logos_cn/布达佩斯理工大学-m.jpg,https://www.qschina.cn/sites/default/files/budapest-university-of-technology-and-economics_592560cf2aeae70239af4feb_small.jpg
801-1000,CY塞尔吉-巴黎大学,法国,,logos_cn/CY塞尔吉-巴黎大学-m.jpg,https://www.qschina.cn/sites/default/files/CY48.jpg
801-1000,威尼斯大学,意大利,,logos_cn/威尼斯大学-m.jpg,https://www.qschina.cn/sites/default/files/ca-foscari-university-of-venice_764_small.jpg
801-1000,卡塔尼亚大学,意大利,,logos_cn/卡塔尼亚大学-m.jpg,https://www.qschina.cn/sites/default/files/catania-university_592560cf2aeae70239af4aeb_small.jpg
801-1000,查尔斯·斯坦特大学,澳大利亚,,logos_cn/查尔斯·斯坦特大学-m.jpg,https://www.qschina.cn/sites/default/files/charles-sturt-university-_592560cf2aeae70239af4dcc_small.jpg
801-1000,克莱蒙森大学,美国,,logos_cn/克莱蒙森大学-m.jpg,https://www.qschina.cn/sites/default/files/clemson-university_806_small.jpg
801-1000,布达佩斯科维纳斯大学,匈牙利,,logos_cn/布达佩斯科维纳斯大学-m.jpg,https://www.qschina.cn/sites/default/files/corvinus-university-of-budapest_592560cf2aeae70239af4fef_small.jpg
801-1000,理工大学，克拉科夫,波兰,,logos_cn/理工大学，克拉科夫-m.jpg,https://www.qschina.cn/sites/default/files/cracow-university-of-technology-politechnika-krakowska_592560cf2aeae70239af503e_small.jpg
801-1000,捷克生命科学大学,捷克共和国,,logos_cn/捷克生命科学大学-m.jpg,https://www.qschina.cn/sites/default/files/czech-university-of-life-sciences-in-prague_592560e59988f300e2321abd_small.jpg
801-1000,德拉萨大学,菲律宾,,logos_cn/德拉萨大学-m.jpg,https://www.qschina.cn/sites/default/files/de-la-salle-university_153_small.jpg
801-1000,德蒙福特大学,英国,,logos_cn/德蒙福特大学-m.jpg,https://www.qschina.cn/sites/default/files/de-montfort-university_592560cf2aeae70239af4d9f_small.jpg
801-1000,爱丁堡纳皮尔大学,英国,,logos_cn/爱丁堡纳皮尔大学-m.jpg,https://www.qschina.cn/sites/default/files/edinburgh-napier-university_592560cf2aeae70239af55f5_small.jpg
801-1000,俄罗斯联邦政府金融大学,俄罗斯,,logos_cn/俄罗斯联邦政府金融大学-m.jpg,https://www.qschina.cn/sites/default/files/financial-university-under-the-government-of-the-russian-federation_592560cf2aeae70239af5850_small.jpg
801-1000,佛罗里达国际大学,美国,,logos_cn/佛罗里达国际大学-m.jpg,https://www.qschina.cn/sites/default/files/florida-international-university_592560cf2aeae70239af4b55_small.jpg
801-1000,福坦莫大学,美国,,logos_cn/福坦莫大学-m.jpg,https://www.qschina.cn/sites/default/files/fordham-university_814_small.jpg
801-1000,格但斯克理工大学,波兰,,logos_cn/格但斯克理工大学-m.jpg,https://www.qschina.cn/sites/default/files/gdansk-university-of-technology_592560e59988f300e2321bdf_small.jpg
801-1000,乔治·梅森大学,美国,,logos_cn/乔治·梅森大学-m.jpg,https://www.qschina.cn/sites/default/files/george-mason-university_592560cf2aeae70239af518c_small.jpg
801-1000,德国约旦大学,约旦,,logos_cn/德国约旦大学-m.jpg,https://www.qschina.cn/sites/default/files/german-jordanian-university_592560e29988f300e2321333_small.jpg
801-1000,海湾大学科技（GUST）,科威特,,logos_cn/海湾大学科技（GUST）-m.jpg,https://www.qschina.cn/sites/default/files/gulf-university-for-science-and-technology_20253_small.jpg
801-1000,哈西德佩大学,土耳其,,logos_cn/哈西德佩大学-m.jpg,https://www.qschina.cn/sites/default/files/hacettepe-university-_592560cf2aeae70239af4d8c_small.jpg
801-1000,哈尔滨工程大学,中国(大陆),,logos_cn/哈尔滨工程大学-m.jpg,https://www.qschina.cn/sites/default/files/harbin-engineering-university_592560cf2aeae70239af5277_small.jpg
801-1000,印第安纳大学与普渡大学印第安纳波利斯联合分校,美国,,logos_cn/印第安纳大学与普渡大学印第安纳波利斯联合分校-m.jpg,https://www.qschina.cn/sites/default/files/indiana-universitypurdue-university-indianapolis_592560e09988f300e2320b78_small.jpg
801-1000,国际基督教大学,日本,,logos_cn/国际基督教大学-m.jpg,https://www.qschina.cn/sites/default/files/international-christian-university_592560cf2aeae70239af5207_small.jpg
801-1000,麦地那伊斯兰大学,沙特阿拉伯,,logos_cn/麦地那伊斯兰大学-m.jpg,https://www.qschina.cn/sites/default/files/islamic-university-in-madinah_592560cf2aeae70239af4f16_small.jpg
801-1000,伊斯坦布尔大学,土耳其,,logos_cn/伊斯坦布尔大学-m.jpg,https://www.qschina.cn/sites/default/files/istanbul-university_592560cf2aeae70239af4bac_small.jpg
801-1000,约旦科技大学,约旦,,logos_cn/约旦科技大学-m.jpg,https://www.qschina.cn/sites/default/files/jordan-university-of-science-technology_592560cf2aeae70239af545b_small.jpg
801-1000,堪萨斯州立大学,美国,,logos_cn/堪萨斯州立大学-m.jpg,https://www.qschina.cn/sites/default/files/kansas-state-university_1912_small.jpg
